YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,WEATHER_ARR_DEG,DISTANCE_TYPE,IS_HOLYDAY,IS_VICATION,WEATHER_DEP_DESC,WEATHER_DEP_DESC_CODE,WEATHER_DEP_DEG,WEATHER_ARR_DESC,WEATHER_ARR_DESC_CODE,DELAY_TYPE
2015,1,2,5,DL,566,MIA,TLV,1130,1130,0,27,1157,122,123,87,594,1324,9,1332,1333,1,24,Short,FALSE,FALSE,Patchy rain possible,1063,26.6,Sunny,1000,No Delay
2015,1,2,5,DL,1494,PHL,TLV,1130,1127,-3,12,1139,135,128,109,666,1328,7,1345,1335,-10,24,Short,undefined,FALSE,Moderate or heavy sleet,1207,-1.3,Sunny,1000,No Delay
2015,1,2,5,DL,1693,ORD,TLV,1130,1124,-6,19,1143,119,111,85,606,1408,7,1429,1415,-14,24,Short,FALSE,FALSE,Patchy snow possible,1066,-22.8,Sunny,1000,No Delay
2015,1,2,5,DL,2091,TLV,TPA,1139,1135,-4,14,1149,86,80,64,406,1253,2,1305,1255,-10,21.7,Short,FALSE,FALSE,Sunny,1000,24,Light rain shower,1240,No Delay
2015,1,2,5,US,611,PHL,TLV,1140,1229,49,8,1237,135,129,116,666,1433,5,1355,1438,43,24.1,Short,FALSE,FALSE,Moderate or heavy sleet,1207,-1.8,Sunny,1000,Delayed
2015,1,2,5,US,2071,CLT,TLV,1140,1140,0,21,1201,79,82,55,226,1256,6,1259,1302,3,24,Short,FALSE,FALSE,Patchy rain possible,1063,5.5,Sunny,1000,No Delay
2015,1,2,5,OO,5254,ORD,TLV,1141,1222,41,19,1241,124,112,86,606,1507,7,1445,1514,29,24.1,Short,FALSE,FALSE,Patchy snow possible,1066,-21.2,Sunny,1000,Delayed
2015,1,2,5,DL,1472,TPA,TLV,1145,1141,-4,14,1155,92,88,62,406,1257,12,1317,1309,-8,24,Short,FALSE,FALSE,Light rain shower,1240,21.7,Sunny,1000,No Delay
2015,1,2,5,DL,1488,TLV,LGA,1145,1142,-3,9,1151,133,120,100,762,1331,11,1358,1342,-16,-6.4,Short,FALSE,FALSE,Sunny,1000,24,Overcast,1009,No Delay
2015,1,2,5,DL,1589,FLL,TLV,1145,1146,1,17,1203,122,111,84,581,1327,10,1347,1337,-10,24,Short,FALSE,FALSE,Patchy rain possible,1063,26.2,Sunny,1000,No Delay
2015,1,2,5,AA,194,DFW,TLV,1150,1228,38,15,1243,115,121,93,731,1516,13,1445,1529,44,24.1,Short,FALSE,FALSE,Sunny,1000,0.5,Sunny,1000,Delayed
2015,1,2,5,AA,314,TLV,DFW,1155,1221,26,12,1233,150,146,124,731,1337,10,1325,1347,22,0.5,Short,FALSE,FALSE,Sunny,1000,24.1,Sunny,1000,Delayed
2015,1,2,5,DL,2269,TLV,MCO,1155,1151,-4,14,1205,86,86,59,404,1304,13,1321,1317,-4,25.1,Short,FALSE,FALSE,Sunny,1000,24,Light rain shower,1240,No Delay
2015,1,2,5,DL,781,LGA,TLV,1200,1206,6,23,1229,168,165,133,762,1442,9,1448,1451,3,24.1,Short,FALSE,FALSE,Overcast,1009,-7.4,Sunny,1000,No Delay
2015,1,2,5,DL,1539,DCA,TLV,1200,1159,-1,17,1216,120,125,101,547,1357,7,1400,1404,4,24,Short,FALSE,FALSE,Partly cloudy,1003,0.3,Sunny,1000,No Delay
2015,1,2,5,DL,1672,DFW,TLV,1200,1156,-4,15,1211,120,120,92,731,1443,13,1500,1456,-4,24,Short,FALSE,FALSE,Sunny,1000,-2,Sunny,1000,No Delay
2015,1,2,5,DL,2446,TLV,FLL,1200,1154,-6,14,1208,115,102,85,581,1333,3,1355,1336,-19,26.2,Short,FALSE,FALSE,Sunny,1000,24,Patchy rain possible,1063,No Delay
2015,1,2,5,WN,2467,DCA,TLV,1205,1158,-7,13,1211,105,128,103,547,1354,12,1350,1406,16,24,Short,FALSE,FALSE,Partly cloudy,1003,0.3,Sunny,1000,Delayed
2015,1,2,5,DL,2010,TLV,DFW,1215,1212,-3,19,1231,155,150,116,731,1327,15,1350,1342,-8,0.5,Short,FALSE,FALSE,Sunny,1000,24.1,Sunny,1000,No Delay
2015,1,2,5,DL,1655,TLV,LAX,1220,1219,-1,19,1238,309,289,266,1947,1404,4,1429,1408,-21,24.8,Median,FALSE,FALSE,Sunny,1000,24.1,Sunny,1000,No Delay
2015,1,2,5,DL,2338,TLV,DCA,1220,1220,0,16,1236,104,91,72,547,1348,3,1404,1351,-13,0.4,Short,FALSE,FALSE,Sunny,1000,24.1,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1119,TLV,MSY,1222,1223,1,17,1240,102,92,70,425,1250,5,1304,1255,-9,4.2,Short,FALSE,FALSE,Sunny,1000,24.1,Sunny,1000,No Delay
2015,1,2,5,WN,2144,TLV,MCO,1225,1229,4,13,1242,85,79,60,404,1342,6,1350,1348,-2,25.4,Short,FALSE,FALSE,Sunny,1000,24.1,Light rain shower,1240,No Delay
2015,1,2,5,DL,1754,LAX,TLV,1225,1226,1,16,1242,253,251,219,1947,1921,16,1938,1937,-1,24.1,Median,FALSE,FALSE,Sunny,1000,24.8,Sunny,1000,No Delay
2015,1,2,5,DL,2125,BWI,TLV,1225,1216,-9,13,1229,120,124,102,577,1411,9,1425,1420,-5,24.1,Short,FALSE,FALSE,Cloudy,1006,-0.9,Sunny,1000,No Delay
2015,1,2,5,DL,2373,TLV,MIA,1225,1228,3,10,1238,118,102,84,594,1402,8,1423,1410,-13,27.2,Short,FALSE,FALSE,Sunny,1000,24.1,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,1462,MSY,TLV,1228,1224,-4,11,1235,82,77,54,425,1429,12,1450,1441,-9,24.1,Short,FALSE,FALSE,Sunny,1000,4.2,Sunny,1000,No Delay
2015,1,2,5,WN,642,TLV,LAX,1230,1253,23,9,1302,310,289,269,1947,1431,11,1440,1442,2,24.8,Median,FALSE,FALSE,Sunny,1000,24.1,Sunny,1000,No Delay
2015,1,2,5,WN,2132,BWI,TLV,1230,1230,0,18,1248,115,142,109,577,1437,15,1425,1452,27,24.1,Short,FALSE,FALSE,Cloudy,1006,-0.9,Sunny,1000,Delayed
2015,1,2,5,DL,2069,MCO,TLV,1230,1225,-5,14,1239,97,99,73,404,1352,12,1407,1404,-3,24.1,Short,FALSE,FALSE,Light rain shower,1240,25.4,Sunny,1000,No Delay
2015,1,2,5,DL,1761,TLV,PHL,1230,1228,-2,11,1239,123,101,88,666,1407,2,1433,1409,-24,-1.8,Short,FALSE,FALSE,Sunny,1000,24.1,Moderate or heavy sleet,1207,No Delay
2015,1,2,5,WN,3199,DCA,TLV,1240,1240,0,12,1252,105,121,103,547,1435,6,1425,1441,16,24.1,Short,FALSE,FALSE,Partly cloudy,1003,0.4,Sunny,1000,Delayed
2015,1,2,5,DL,393,ORD,TLV,1240,1239,-1,13,1252,120,109,89,606,1521,7,1540,1528,-12,24.1,Short,FALSE,FALSE,Patchy snow possible,1066,-21.2,Sunny,1000,No Delay
2015,1,2,5,DL,2191,TLV,TPA,1240,1236,-4,13,1249,85,77,59,406,1348,5,1405,1353,-12,21.7,Short,FALSE,FALSE,Sunny,1000,24.1,Light rain shower,1240,No Delay
2015,1,2,5,DL,2026,FLL,TLV,1245,1247,2,15,1302,120,111,85,581,1427,11,1445,1438,-7,24.1,Short,FALSE,FALSE,Patchy rain possible,1063,26.8,Sunny,1000,No Delay
2015,1,2,5,DL,1095,CLT,TLV,1245,1240,-5,11,1251,84,77,56,226,1347,10,1409,1357,-12,24.1,Short,FALSE,FALSE,Patchy rain possible,1063,3.8,Sunny,1000,No Delay
2015,1,2,5,DL,1323,PHL,TLV,1245,1239,-6,10,1249,138,130,114,666,1443,6,1503,1449,-14,24.1,Short,FALSE,FALSE,Moderate or heavy sleet,1207,-1.8,Sunny,1000,No Delay
2015,1,2,5,DL,1486,TLV,LGA,1245,1339,54,19,1358,134,126,96,762,1534,11,1459,1545,46,-7.9,Short,FALSE,FALSE,Sunny,1000,22.4,Overcast,1009,Delayed
2015,1,2,5,DL,1891,TPA,TLV,1245,1302,17,9,1311,93,83,62,406,1413,12,1418,1425,7,22.4,Short,FALSE,FALSE,Light rain shower,1240,20.6,Sunny,1000,No Delay
2015,1,2,5,DL,1865,MIA,TLV,1250,1255,5,15,1310,119,119,91,594,1441,13,1449,1454,5,24.1,Short,FALSE,FALSE,Patchy rain possible,1063,27.2,Sunny,1000,No Delay
2015,1,2,5,DL,151,DCA,TLV,1259,1253,-6,16,1309,119,123,100,547,1449,7,1458,1456,-2,24.1,Short,FALSE,FALSE,Partly cloudy,1003,0.4,Sunny,1000,No Delay
2015,1,2,5,WN,275,TPA,TLV,1300,1310,10,12,1322,90,87,65,406,1427,10,1430,1437,7,22.4,Short,FALSE,FALSE,Light rain shower,1240,20.6,Sunny,1000,No Delay
2015,1,2,5,WN,1165,MCO,TLV,1300,1322,22,16,1338,90,96,69,404,1447,11,1430,1458,28,22.4,Short,FALSE,FALSE,Light rain shower,1240,25.1,Sunny,1000,Delayed
2015,1,2,5,AA,356,DFW,TLV,1300,1352,52,15,1407,120,121,95,731,1642,11,1600,1653,53,22.4,Short,FALSE,FALSE,Sunny,1000,2.7,Sunny,1000,Delayed
2015,1,2,5,DL,1826,TLV,FLL,1300,1258,-2,10,1308,112,100,87,581,1435,3,1452,1438,-14,26.8,Short,FALSE,FALSE,Sunny,1000,24.1,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,2147,LGA,TLV,1300,1302,2,67,1409,164,207,130,762,1619,10,1544,1629,45,22.4,Short,FALSE,FALSE,Overcast,1009,-7.9,Sunny,1000,Delayed
2015,1,2,5,DL,2369,TLV,MCO,1303,1301,-2,16,1317,87,81,59,404,1416,6,1430,1422,-8,25.1,Short,FALSE,FALSE,Sunny,1000,22.4,Light rain shower,1240,No Delay
2015,1,2,5,DL,1239,DFW,TLV,1305,1317,12,13,1330,120,116,92,731,1602,11,1605,1613,8,22.4,Short,FALSE,FALSE,Sunny,1000,2.7,Sunny,1000,No Delay
2015,1,2,5,US,873,CLT,TLV,1314,1308,-6,21,1329,83,86,57,226,1426,8,1437,1434,-3,22.4,Short,FALSE,FALSE,Patchy rain possible,1063,3,Sunny,1000,No Delay
2015,1,2,5,DL,2238,TLV,DCA,1320,1319,-1,9,1328,100,87,73,547,1441,5,1500,1446,-14,-2.4,Short,FALSE,FALSE,Sunny,1000,22.4,Partly cloudy,1003,No Delay
2015,1,2,5,MQ,2813,TLV,ORD,1328,1328,0,10,1338,125,,,606,,,1433,,,-20.1,Short,FALSE,FALSE,Sunny,1000,22.4,Patchy snow possible,1066,Heavy Delay
2015,1,2,5,WN,132,FLL,TLV,1330,1349,19,18,1407,120,123,89,581,1536,16,1530,1552,22,22.4,Short,FALSE,FALSE,Patchy rain possible,1063,26.8,Sunny,1000,Delayed
2015,1,2,5,WN,331,LAX,TLV,1330,1342,12,12,1354,250,274,244,1947,2058,18,2040,2116,36,22.4,Median,FALSE,FALSE,Sunny,1000,24.4,Sunny,1000,Delayed
2015,1,2,5,DL,1654,LAX,TLV,1330,1326,-4,16,1342,250,258,225,1947,2027,17,2040,2044,4,22.4,Median,FALSE,FALSE,Sunny,1000,24.4,Sunny,1000,No Delay
2015,1,2,5,DL,1755,TLV,LAX,1330,1332,2,11,1343,310,285,263,1947,1506,11,1540,1517,-23,24.4,Median,FALSE,FALSE,Sunny,1000,22.4,Sunny,1000,No Delay
2015,1,2,5,DL,2169,MCO,TLV,1330,1325,-5,23,1348,93,100,65,404,1453,12,1503,1505,2,22.4,Short,FALSE,FALSE,Light rain shower,1240,25.1,Sunny,1000,No Delay
2015,1,2,5,OO,5204,ORD,TLV,1336,1332,-4,13,1345,114,111,91,606,1616,7,1630,1623,-7,22.4,Short,FALSE,FALSE,Patchy snow possible,1066,-20.1,Sunny,1000,No Delay
2015,1,2,5,DL,523,TLV,DFW,1340,1340,0,14,1354,150,142,118,731,1452,10,1510,1502,-8,2.7,Short,FALSE,FALSE,Sunny,1000,22.4,Sunny,1000,No Delay
2015,1,2,5,DL,811,TLV,TPA,1340,1352,12,26,1418,85,89,59,406,1517,4,1505,1521,16,20.6,Short,FALSE,FALSE,Sunny,1000,22.4,Light rain shower,1240,Delayed
2015,1,2,5,DL,1495,BWI,TLV,1340,1342,2,11,1353,122,122,104,577,1537,7,1542,1544,2,22.4,Short,FALSE,FALSE,Cloudy,1006,-3.9,Sunny,1000,No Delay
2015,1,2,5,NK,165,DFW,TLV,1340,1516,96,10,1526,119,115,92,731,1758,13,1639,1811,92,18.9,Short,FALSE,FALSE,Sunny,1000,7.1,Sunny,1000,Heavy Delay
2015,1,2,5,DL,1612,TLV,ORD,1342,1340,-2,22,1402,128,116,89,606,1431,5,1450,1436,-14,-20.1,Short,FALSE,FALSE,Sunny,1000,22.4,Patchy snow possible,1066,No Delay
2015,1,2,5,AA,1473,TLV,DFW,1345,1344,-1,15,1359,150,147,117,731,1456,15,1515,1511,-4,2.7,Short,FALSE,FALSE,Sunny,1000,22.4,Sunny,1000,No Delay
2015,1,2,5,DL,2091,TPA,TLV,1345,1343,-2,16,1359,90,89,62,406,1501,11,1515,1512,-3,22.4,Short,FALSE,FALSE,Light rain shower,1240,20.6,Sunny,1000,No Delay
2015,1,2,5,DL,1119,MSY,TLV,1345,1342,-3,29,1411,85,101,61,425,1612,11,1610,1623,13,22.4,Short,FALSE,FALSE,Sunny,1000,5.2,Sunny,1000,No Delay
2015,1,2,5,DL,1425,TLV,BWI,1345,1410,25,16,1426,109,96,74,577,1540,6,1534,1546,12,-6.9,Short,FALSE,FALSE,Sunny,1000,20.5,Blizzard,1117,No Delay
2015,1,2,5,DL,1586,TLV,LGA,1345,1345,0,16,1401,136,118,96,762,1537,6,1601,1543,-18,-7.9,Short,FALSE,FALSE,Sunny,1000,22.4,Overcast,1009,No Delay
2015,1,2,5,DL,1827,FLL,TLV,1345,1343,-2,15,1358,122,118,88,581,1526,15,1547,1541,-6,22.4,Short,FALSE,FALSE,Patchy rain possible,1063,26.8,Sunny,1000,No Delay
2015,1,2,5,DL,2133,TLV,CLT,1345,1401,16,32,1433,70,85,44,226,1517,9,1455,1526,31,2.2,Short,FALSE,FALSE,Sunny,1000,20.5,Sunny,1000,Delayed
2015,1,2,5,WN,4288,TLV,MCO,1350,1404,14,23,1427,90,89,61,404,1528,5,1520,1533,13,24.9,Short,FALSE,FALSE,Sunny,1000,20.5,Sunny,1000,No Delay
2015,1,2,5,DL,1951,TLV,MIA,1350,1426,36,16,1442,119,117,86,594,1608,15,1549,1623,34,27.3,Short,FALSE,FALSE,Sunny,1000,20.5,Patchy rain possible,1063,Delayed
2015,1,2,5,US,1999,TLV,CLT,1355,1354,-1,30,1424,69,80,43,226,1507,7,1504,1514,10,3,Short,FALSE,FALSE,Sunny,1000,22.4,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,2236,TLV,PHL,1355,1352,-3,14,1406,126,101,82,666,1528,5,1601,1533,-28,-3.2,Short,FALSE,FALSE,Sunny,1000,22.4,Moderate or heavy sleet,1207,No Delay
2015,1,2,5,DL,1058,TLV,MCO,1355,1355,0,20,1415,90,88,59,404,1514,9,1525,1523,-2,25.1,Short,FALSE,FALSE,Sunny,1000,22.4,Light rain shower,1240,No Delay
2015,1,2,5,DL,2247,LGA,TLV,1359,1354,-5,14,1408,167,161,137,762,1625,10,1646,1635,-11,22.4,Short,FALSE,FALSE,Overcast,1009,-7.9,Sunny,1000,No Delay
2015,1,2,5,DL,1561,PHL,TLV,1400,1359,-1,10,1409,141,131,113,666,1602,8,1621,1610,-11,22.4,Short,FALSE,FALSE,Moderate or heavy sleet,1207,-3.2,Sunny,1000,No Delay
2015,1,2,5,DL,1726,TLV,FLL,1400,1400,0,25,1425,115,114,84,581,1549,5,1555,1554,-1,26.9,Short,FALSE,FALSE,Sunny,1000,20.5,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,2173,MIA,TLV,1400,1358,-2,19,1417,120,116,88,594,1545,9,1600,1554,-6,22.4,Short,FALSE,FALSE,Patchy rain possible,1063,27.2,Sunny,1000,No Delay
2015,1,2,5,WN,575,TLV,BWI,1415,1440,25,11,1451,105,91,75,577,1606,5,1600,1611,11,-6.9,Short,FALSE,FALSE,Sunny,1000,20.5,Blizzard,1117,No Delay
2015,1,2,5,AA,125,DFW,TLV,1415,1502,47,18,1520,120,122,95,731,1755,9,1715,1804,49,18.9,Short,FALSE,FALSE,Sunny,1000,7.1,Sunny,1000,Delayed
2015,1,2,5,WN,4363,TLV,DCA,1420,1420,0,21,1441,100,98,73,547,1554,4,1600,1558,-2,-5.3,Short,FALSE,FALSE,Sunny,1000,20.5,Blizzard,1117,No Delay
2015,1,2,5,DL,1373,TLV,DCA,1420,1503,43,12,1515,99,86,70,547,1625,4,1559,1629,30,-8.1,Short,FALSE,FALSE,Sunny,1000,18.9,Blizzard,1117,Delayed
2015,1,2,5,DL,2269,MCO,TLV,1425,1421,-4,21,1442,100,101,65,404,1547,15,1605,1602,-3,20.5,Short,FALSE,FALSE,Sunny,1000,24.9,Sunny,1000,No Delay
2015,1,2,5,WN,285,DCA,TLV,1430,1428,-2,15,1443,105,128,103,547,1626,10,1615,1636,21,20.5,Short,FALSE,FALSE,Blizzard,1117,-5.3,Sunny,1000,Delayed
2015,1,2,5,DL,28,DFW,TLV,1430,1439,9,14,1453,120,116,90,731,1723,12,1730,1735,5,20.5,Short,FALSE,FALSE,Sunny,1000,4.9,Sunny,1000,No Delay
2015,1,2,5,DL,2372,TLV,TPA,1435,1437,2,9,1446,85,73,59,406,1545,5,1600,1550,-10,19.4,Short,FALSE,FALSE,Sunny,1000,20.5,Sunny,1000,No Delay
2015,1,2,5,WN,1837,TLV,PHL,1440,1502,22,14,1516,120,103,84,666,1640,5,1640,1645,5,-5.9,Short,FALSE,FALSE,Sunny,1000,18.9,Blizzard,1117,No Delay
2015,1,2,5,US,1935,TLV,PHL,1445,1521,36,21,1542,119,117,90,666,1712,6,1644,1718,34,-5.9,Short,FALSE,FALSE,Sunny,1000,18.9,Blizzard,1117,Delayed
2015,1,2,5,DL,780,TLV,LGA,1445,1445,0,12,1457,133,123,95,762,1632,16,1658,1648,-10,-8.4,Short,FALSE,FALSE,Sunny,1000,20.5,Heavy snow,1225,No Delay
2015,1,2,5,DL,2191,TPA,TLV,1445,1441,-4,20,1501,94,94,66,406,1607,8,1619,1615,-4,20.5,Short,FALSE,FALSE,Sunny,1000,19.4,Sunny,1000,No Delay
2015,1,2,5,DL,2446,FLL,TLV,1445,1440,-5,11,1451,121,112,87,581,1618,14,1646,1632,-14,20.5,Short,FALSE,FALSE,Patchy rain possible,1063,26.9,Sunny,1000,No Delay
2015,1,2,5,US,863,CLT,TLV,1450,1458,8,20,1518,76,84,56,226,1614,8,1606,1622,16,20.5,Short,FALSE,FALSE,Sunny,1000,2.2,Sunny,1000,Delayed
2015,1,2,5,WN,674,TLV,TPA,1450,1505,15,14,1519,85,80,62,406,1621,4,1615,1625,10,18.3,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,DL,392,TLV,ORD,1455,1454,-1,22,1516,129,119,92,606,1548,5,1604,1553,-11,-19,Short,FALSE,FALSE,Sunny,1000,20.5,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1293,TLV,MSY,1455,1454,-1,19,1513,101,94,70,425,1523,5,1536,1528,-8,6.1,Short,FALSE,FALSE,Sunny,1000,20.5,Sunny,1000,No Delay
2015,1,2,5,DL,897,TLV,MCO,1455,1453,-2,18,1511,89,83,58,404,1609,7,1624,1616,-8,24.9,Short,FALSE,FALSE,Sunny,1000,20.5,Sunny,1000,No Delay
2015,1,2,5,WN,1823,TLV,FLL,1500,1514,14,14,1528,115,102,84,581,1652,4,1655,1656,1,26.9,Short,FALSE,FALSE,Sunny,1000,18.9,Patchy rain possible,1063,No Delay
2015,1,2,5,WN,3503,TLV,LGA,1500,1520,20,18,1538,130,123,97,762,1715,8,1710,1723,13,-8.9,Short,FALSE,FALSE,Sunny,1000,18.9,Heavy snow,1225,No Delay
2015,1,2,5,WN,580,TPA,TLV,1500,1512,12,11,1523,90,86,67,406,1630,8,1630,1638,8,18.9,Short,FALSE,FALSE,Sunny,1000,18.3,Sunny,1000,No Delay
2015,1,2,5,DL,221,LGA,TLV,1500,1502,2,26,1528,169,164,128,762,1736,10,1749,1746,-3,18.9,Short,FALSE,FALSE,Heavy snow,1225,-8.9,Sunny,1000,No Delay
2015,1,2,5,DL,1188,TLV,DFW,1500,1502,2,17,1519,155,145,114,731,1613,14,1635,1627,-8,7.1,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,DL,1334,MCO,TLV,1500,1516,16,13,1529,94,93,68,404,1637,12,1634,1649,15,18.9,Short,FALSE,FALSE,Sunny,1000,24.6,Sunny,1000,No Delay
2015,1,2,5,DL,1626,TLV,FLL,1500,1531,31,15,1546,115,104,87,581,1713,2,1655,1715,20,26.9,Short,FALSE,FALSE,Sunny,1000,18.9,Patchy rain possible,1063,Delayed
2015,1,2,5,DL,1839,DCA,TLV,1500,1500,0,13,1513,118,127,107,547,1700,7,1658,1707,9,18.9,Short,FALSE,FALSE,Blizzard,1117,-8.1,Sunny,1000,No Delay
2015,1,2,5,DL,370,TLV,LAX,1503,1517,14,19,1536,310,291,263,1947,1659,9,1713,1708,-5,21.7,Median,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,WN,3123,MCO,TLV,1505,1513,8,10,1523,90,96,77,404,1640,9,1635,1649,14,18.9,Short,FALSE,FALSE,Sunny,1000,24.6,Sunny,1000,No Delay
2015,1,2,5,DL,1554,LAX,TLV,1505,1505,0,18,1523,250,255,227,1947,2210,10,2215,2220,5,18.9,Median,FALSE,FALSE,Sunny,1000,21.7,Sunny,1000,No Delay
2015,1,2,5,DL,1824,TLV,BWI,1505,1529,24,21,1550,110,102,74,577,1704,7,1655,1711,16,-9.9,Short,FALSE,FALSE,Sunny,1000,18.9,Blizzard,1117,Delayed
2015,1,2,5,DL,1860,TLV,MIA,1505,1527,22,14,1541,117,103,86,594,1707,3,1702,1710,8,27.3,Short,FALSE,FALSE,Sunny,1000,18.9,Patchy rain possible,1063,No Delay
2015,1,2,5,WN,4561,TLV,MSY,1510,1525,15,18,1543,95,100,72,425,1555,10,1545,1605,20,7.1,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,Delayed
2015,1,2,5,DL,316,TLV,CLT,1510,1515,5,22,1537,75,71,37,226,1614,12,1625,1626,1,1.4,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,DL,1661,TLV,PHL,1510,1512,2,12,1524,128,115,99,666,1703,4,1718,1707,-11,-5.9,Short,FALSE,FALSE,Sunny,1000,18.9,Blizzard,1117,No Delay
2015,1,2,5,AA,232,DFW,TLV,1515,1603,48,18,1621,125,126,100,731,1901,8,1820,1909,49,18.1,Short,FALSE,FALSE,Sunny,1000,5.8,Sunny,1000,Delayed
2015,1,2,5,DL,64,MIA,TLV,1515,1515,0,16,1531,115,116,89,594,1700,11,1710,1711,1,18.9,Short,FALSE,FALSE,Patchy rain possible,1063,27.3,Sunny,1000,No Delay
2015,1,2,5,DL,1761,PHL,TLV,1515,1510,-5,9,1519,142,126,107,666,1706,10,1737,1716,-21,18.9,Short,FALSE,FALSE,Blizzard,1117,-5.9,Sunny,1000,No Delay
2015,1,2,5,WN,135,LGA,TLV,1520,1516,-4,20,1536,170,159,133,762,1749,6,1810,1755,-15,18.9,Short,FALSE,FALSE,Heavy snow,1225,-8.9,Sunny,1000,No Delay
2015,1,2,5,DL,2038,TLV,DCA,1520,1518,-2,16,1534,108,90,68,547,1642,6,1708,1648,-20,-8.1,Short,FALSE,FALSE,Sunny,1000,18.9,Blizzard,1117,No Delay
2015,1,2,5,OO,5644,TLV,ORD,1524,1558,34,15,1613,128,111,92,606,1645,4,1632,1649,17,-17.9,Short,FALSE,FALSE,Sunny,1000,18.9,Partly cloudy,1003,Delayed
2015,1,2,5,AA,194,TLV,DFW,1525,1615,50,14,1629,145,136,110,731,1719,12,1650,1731,41,5.8,Short,FALSE,FALSE,Sunny,1000,18.1,Sunny,1000,Delayed
2015,1,2,5,US,889,TLV,CLT,1530,1535,5,23,1558,74,71,40,226,1638,8,1644,1646,2,1.4,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,DL,1612,ORD,TLV,1530,1533,3,16,1549,118,109,84,606,1813,9,1828,1822,-6,18.9,Short,FALSE,FALSE,Partly cloudy,1003,-17.9,Sunny,1000,No Delay
2015,1,2,5,DL,2172,TLV,TPA,1535,1544,9,16,1600,88,82,60,406,1700,6,1703,1706,3,18.3,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,DL,2369,MCO,TLV,1535,1528,-7,15,1543,95,114,67,404,1650,32,1710,1722,12,18.9,Short,FALSE,FALSE,Sunny,1000,24.6,Sunny,1000,No Delay
2015,1,2,5,DL,2133,CLT,TLV,1540,1611,31,17,1628,76,80,52,226,1720,11,1656,1731,35,18.1,Short,FALSE,FALSE,Sunny,1000,-0.1,Sunny,1000,Delayed
2015,1,2,5,DL,811,TPA,TLV,1545,1601,16,13,1614,94,84,62,406,1716,9,1719,1725,6,18.1,Short,FALSE,FALSE,Sunny,1000,16.4,Sunny,1000,No Delay
2015,1,2,5,DL,1786,TLV,LGA,1545,1542,-3,19,1601,134,128,96,762,1737,13,1759,1750,-9,-8.9,Short,FALSE,FALSE,Sunny,1000,18.9,Heavy snow,1225,No Delay
2015,1,2,5,DL,1826,FLL,TLV,1545,1545,0,17,1602,118,115,86,581,1728,12,1743,1740,-3,18.9,Short,FALSE,FALSE,Patchy rain possible,1063,26.9,Sunny,1000,No Delay
2015,1,2,5,DL,1943,TLV,MCO,1555,1554,-1,18,1612,87,91,62,404,1714,11,1722,1725,3,24.6,Short,FALSE,FALSE,Sunny,1000,18.9,Sunny,1000,No Delay
2015,1,2,5,US,1843,CLT,TLV,1600,1557,-3,27,1624,73,87,52,226,1716,8,1713,1724,11,18.9,Short,FALSE,FALSE,Sunny,1000,1.4,Sunny,1000,No Delay
2015,1,2,5,DL,1939,DCA,TLV,1600,1553,-7,13,1606,120,113,92,547,1738,8,1800,1746,-14,18.9,Short,FALSE,FALSE,Blizzard,1117,-8.1,Sunny,1000,No Delay
2015,1,2,5,DL,523,DFW,TLV,1600,1609,9,13,1622,122,119,94,731,1856,12,1902,1908,6,18.1,Short,FALSE,FALSE,Sunny,1000,5.8,Sunny,1000,No Delay
2015,1,2,5,DL,1527,TLV,FLL,1600,1610,10,11,1621,111,100,86,581,1747,3,1751,1750,-1,26.4,Short,FALSE,FALSE,Sunny,1000,18.1,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,2447,LGA,TLV,1600,1638,38,29,1707,171,163,123,762,1910,11,1851,1921,30,18.1,Short,FALSE,FALSE,Heavy snow,1225,-10,Sunny,1000,Delayed
2015,1,2,5,NK,600,FLL,TLV,1607,1622,15,18,1640,118,125,93,581,1813,14,1805,1827,22,18.1,Short,FALSE,FALSE,Patchy rain possible,1063,26.4,Sunny,1000,Delayed
